Divs,Phrases
L1_CH_01,"Ce n’est pas un privilège attaché aux nombres ou aux idées que vous appelez intellectuelles, de fournir des propositions auxquelles on acquiesce infailliblement, dès qu’on les entend."
L1_CH_01,"On en rencontre aussi dans la physique et dans toutes les autres sciences, et les sens même en fournissent."
L1_CH_01,"Par exemple, cette proposition : deux corps ne peuvent pas être en un même lieu à la fois, est une vérité dont on n’est pas autrement persuadé que des maximes suivantes : « Il est impossible qu’une chose soit et ne soit pas en même temps ; le blanc n’est pas le rouge, le carré n’est pas un cercle, la couleur jaune n’est pas la douceur."
L1_CH_01,Il y a de la différence entre ces propositions.
L1_CH_01,"La première qui prononce que la pénétration des corps est impossible, a besoin de preuve."
L1_CH_01,"Tous ceux qui croient des condensations et des raréfactions véritables et prises à la rigueur, comme les péripatéticiens et feu M. le chevalier Digby, la rejettent en effet ; sans parler des chrétiens, qui croient la plupart que le contraire, savoir la pénétration des dimensions, est possible à Dieu."
L1_CH_01,"Mais les autres propositions sont identiques, ou peut s’en faut ; et les identiques ou immédiates ne reçoivent point de preuve."
L1_CH_01,"Celles qui regardent ce que les sens fournissent, comme celle qui dit que la couleur jaune n’est pas la douceur, ne font qu’appliquer la maxime identique générale à des cas particuliers."
L1_CH_01,"Chaque proposition, qui est composée de deux différentes idées dont l’une est niée de l’autre, par exemple que le carré n’est pas un cercle, qu’être jaune n’est pas être doux, sera aussi certainement reçue comme indubitable, dès qu’on en comprendra les termes, que cette maxime générale : il est impossible qu’une chose soit et ne soit pas en même temps."
L1_CH_01,"C’est que l’une (savoir, la maxime générale) est le principe, et l’autre (c’est-à-dire la négation d’une idée d’une autre opposée) en est l’application."
L1_CH_01,"Il me semble plutôt que la maxime dépend de cette négation, qui en est le fondement ; et qu’il est encore plus aisé d’entendre que ce qui est la même chose n’est pas différent, que la maxime qui rejette les contradictions."
L1_CH_01,"Or, à ce compte, il faudra qu’on reçoive pour vérités innées un nombre infini de propositions de cette espèce qui nient une idée de l’autre, sans parler des autres vérités."
L1_CH_01,"Ajoutez à cela qu’une proposition ne pouvant être innée, à moins que les idées dont elle est composée ne le soient, il faudra supposer que toutes les idées que nous avons des couleurs, des sons, des goûts, des figures, etc."
L1_CH_01,"Je ne vois pas bien comment ceci : ce qui est la même chose n’est pas différent, soit l’origine du principe de contradiction et plus aisé ; car il me paraît qu’on se donne plus de liberté en avançant qu’A n’est point B, qu’en disant qu’A n’est point non A."
L1_CH_01,"Et la raison qui empêche A d’être B, est que B enveloppe non A."
L1_CH_01,"Au reste cette proposition « le doux n’est pas l’amer » n’est point innée, suivant le sens que nous avons donné à ce terme de vérité innée."
L1_CH_01,Car les sentiments du doux et de l’amer viennent des sens externes.
L1_CH_01,"Ainsi c’est une conclusion mêlée (hybrida conclusio), où l’axiome est appliqué à une vérité sensible."
L1_CH_01,"Mais, quant à cette proposition : le carré n’est point un cercle, on peut dire qu’elle est innée, car en l’envisageant, on fait une subsomption ou application du principe de contradiction à ce que l’entendement fournit lui-même, dès qu’on s’aperçoit que ces idées, qui sont innées, renferment des notions incompatibles."
L1_CH_01,"Quand vous soutenez que ces propositions particulières et évidentes par elles-mêmes, dont on reconnaît la vérité dès qu’on les entend prononcer (comme que le vert n’est pas le rouge), sont reçues comme des conséquences de ces autres propositions plus générales, qu’on regarde comme autant de principes innés ; il semble que vous ne considérez point, Monsieur, que ces propositions particulières sont reçues comme des vérités indubitables de ceux qui n’ont aucune connaissance de ces maximes plus générales."
L1_CH_01,"J’ai déjà répondu à cela ci-dessus : On se fonde sur ces maximes générales, comme on se fonde sur les majeures qu’on supprime lorsqu’on raisonne par enthymèmes ; car, quoique bien souvent on ne pense pas distinctement à ce qu’on fait en raisonnant, non plus qu’à ce qu’on fait en marchant et en sautant, il est toujours vrai que la force de la conclusion consiste en partie dans ce qu’on supprime et ne saurait venir d’ailleurs, ce qu’on trouvera quand on voudra la justifier."
L1_CH_01,"Mais il semble que les idées générales et abstraites sont plus étrangères à notre esprit que les notions et les vérités particulières : donc ces vérités particulières seront plus naturelles à l’esprit que le principe de contradiction, dont vous voulez qu’elles ne soient que l’application."
L1_CH_01,"Il est vrai que nous commençons plutôt de nous apercevoir des vérités particulières, comme nous commençons par les idées plus composées et plus grossières : mais cela n’empêche point que l’ordre de la nature ne commence par le plus simple, et que la raison des vérités plus particulières ne dépende des plus générales, dont elles ne sont que les exemples."
L1_CH_01,"Et, quand on veut considérer ce qui est en nous virtuellement et avant toute aperception, on a raison de commencer par le plus simple."
L1_CH_01,"Car les principes généraux entrent dans nos pensées, dont ils font l’âme et la liaison."
L1_CH_01,"Ils y sont nécessaires comme les muscles et les tendons le sont pour marcher, quoiqu’on n’y pense point."
L1_CH_01,"L’esprit s’appuie sur ces principes à tous moments, mais il ne vient pas si aisément à les démêler et à se les représenter distinctement et séparément, parce que cela demande une grande attention à ce qu’il fait, et la plupart des gens, peu accoutumés à méditer, n’en ont guère."
L1_CH_01,Les Chinois n’ont-ils pas comme nous des sons articulés ?
L1_CH_01," et cependant s’étant attachés à une autre manière d’écrire, ils ne sont pas encore avisés de faire un alphabet de ces sons."
L1_CH_01,C’est ainsi qu’on possède bien des choses sans le savoir.
L1_CH_01,"Si l’esprit acquiesce si promptement à certaines vérités, cela ne peut-il point venir de la considération même de la nature des choses, qui ne lui permet pas d’en juger autrement, plutôt que de ce que ces propositions sont gravées naturellement dans l’esprit ?"
L1_CH_01,
L1_CH_01,L’un et l’autre est vrai.
L1_CH_01,"La nature des choses, et la nature de l’esprit y concourent."
L1_CH_01,"Et, puisque vous opposez la considération de la chose à l’aperception de ce qui est gravé dans l’esprit, cette objection même lait voir, monsieur, que ceux dont vous prenez le parti n’entendent par les vérités innées que ce qu’on approuverait naturellement comme par instinct et même sans le connaître que confusément."
L1_CH_01,"Il y en a de cette nature et nous aurons sujet d’en parler ; mais ce qu’on appelle la lumière naturelle suppose une connaissance distincte, et bien souvent la considération de la nature des choses n’est autre chose que la connaissance de la nature de notre esprit et de ces idées innées, qu’on n’a point besoin de chercher au dehors."
L1_CH_01,Ainsi j’appelle innées les vérités qui n’ont besoin que de cette considération pour être vérifiées.
L1_CH_01,"J’ai déjà répondu, § 5, à l’objection, § 22, qui voulait que lorsqu’on dit que les notions innées sont implicitement dans l’esprit, cela doit signifier seulement, qu’il a la faculté de les connaître ; car j’ai fait remarquer qu’outre cela, il a la faculté de les trouver en soi et la disposition à les approuver quand il y pense comme il faut."
L1_CH_01,"Il semble donc que vous voulez, monsieur, que ceux à qui on propose ces maximes générales pour la première fois, n’apprennent rien qui leur soit entièrement nouveau."
L1_CH_01,"Mais il est clair qu’ils apprennent premièrement les noms, et puis les vérités et même les idées dont ces vérités dépendent."
L1_CH_01,"Il ne s’agit point ici des noms, qui sont arbitraires en quelque façon, au lieu que les idées et les vérités sont naturelles."
L1_CH_01,"Mais, quant à ces idées et vérités, vous nous attribuez, monsieur, une doctrine dont nous sommes fort éloignés, car je demeure d’accord que nous apprenons les idées et les vérités innées, soit en prenant garde à leur source, soit en les vérifiant par l’expérience, Ainsi je ne fais point la supposition que vous dites, comme si dans le cas dont vous parlez nous n’apprenions rien de nouveau."
L1_CH_01,Et je ne saurais admettre cette proposition : tout ce qu’on apprend n’est pas inné.
L1_CH_01,"Les vérités des nombres sont en nous, et on ne laisse pas de les apprendre, soit en les tirant de leur source, soit en les vérifiant par l’expérience lorsqu’on les apprend par raison démonstrative (ce qui fait voir qu’elles sont innées), soit en les éprouvant dans les exemples comme font les arithméticiens vulgaires, qui faute de savoir les raisons n’apprennent leurs règles que par tradition ; et tout au plus, avant de les enseigner, ils les justifient par l’expérience, qu’ils poussent aussi loin qu’ils jugent à propos."
L1_CH_01,"Et quelquefois même un fort habile mathématicien, ne sachant point la source de la découverte d’autrui, est obligé de se contenter de cette méthode de l’induction pour l’examiner ; comme lit un célèbre écrivain à Paris, quand j’y étais, qui poussa assez loin l’essai de mon tétragonisme arithmétique, en le comparant avec les nombres de Ludolphe, croyant d’y trouver quelque faute : et il eut raison de douter jusqu’à ce qu’on lui en communiqua la démonstration, qui nous dispense de ces essais, qu’on pourrait toujours continuer sans être jamais parfaitement certain."
L1_CH_01,"Et c’est cela même, savoir l’imperfection des inductions, qu’on peut encore vérifier par les instances de l’expérience."
L1_CH_01,Car il y a des progressions où l’on peut aller fort loin avant de remarquer les changements et les lois qui s’y trouvent.
